-81.9,31.45,111.015
-81.85,31.15,112.129
-81.85,31.2,112.076
-81.85,31.25,112.019
-81.85,31.3,111.961
-81.85,31.35,111.897
-81.85,31.4,111.831
-81.8,31.1,112.848
-81.8,31.15,112.809
-81.8,31.2,112.767
-81.8,31.25,112.725
-81.8,31.3,112.678
-81.8,31.35,112.628
-81.8,31.4,112.576
-81.75,31.1,113.526
-81.75,31.15,113.499
-81.75,31.2,113.47
-81.75,31.25,113.441
-81.75,31.3,113.406
-81.75,31.35,113.369
-81.75,31.4,113.323
-81.7,31.05,114.229
-81.7,31.1,114.215
-81.7,31.15,114.2
-81.7,31.2,114.185
-81.7,31.25,114.167
-81.7,31.3,114.144
-81.7,31.35,114.121
-81.65,31.05,114.916
-81.65,31.1,114.914
-81.65,31.15,114.912
-81.65,31.2,114.909
-81.65,31.25,114.902
-81.65,31.3,114.893
-81.65,31.35,114.882
-81.6,31,115.627
-81.6,31.05,115.614
-81.6,31.1,115.624
-81.6,31.15,115.634
-81.6,31.2,115.645
-81.6,31.25,115.648
-81.6,31.3,115.651
-81.6,31.35,115.622
-81.55,31,116.3
-81.55,31.05,116.322
-81.55,31.1,116.344
-81.55,31.15,116.368
-81.55,31.2,116.387
-81.55,31.25,116.403
-81.55,31.3,116.419
-81.5,30.95,117.033
-81.5,31,117.006
-81.5,31.05,117.04
-81.5,31.1,117.075
-81.5,31.15,117.111
-81.5,31.2,117.14
-81.5,31.25,117.168
-81.5,31.3,117.197
-81.45,30.95,117.678
-81.45,31,117.722
-81.45,31.05,117.768
-81.45,31.1,117.816
-81.45,31.15,117.862
-81.45,31.2,117.902
-81.45,31.25,117.943
-81.4,30.95,118.392
-81.4,31,118.449
-81.4,31.05,118.507
-81.4,31.1,118.567
-81.4,31.15,118.621
-81.4,31.2,118.673
-81.4,31.25,118.726
-81.35,31,119.185
-81.35,31.05,119.255
-81.35,31.1,119.327
-81.35,31.15,119.389
-81.35,31.2,119.453
-81.35,31.25,119.519
-82.05,30.95,110
-82,30.9,110.707
-82,30.95,110.575
-82,31,110.478
-82,31.05,110.377
-82,31.1,110.274
-82,31.15,110.169
-81.95,30.9,111.276
-81.95,30.95,111.187
-81.95,31,111.095
-81.95,31.05,111.002
-81.95,31.1,110.906
-81.95,31.15,110.808
-81.9,30.85,111.973
-81.9,30.9,111.891
-81.9,30.95,111.807
-81.9,31,111.721
-81.9,31.05,111.634
-81.9,31.1,111.545
-81.85,30.8,112.667
-81.85,30.85,112.591
-81.85,30.9,112.514
-81.85,30.95,112.435
-81.85,31,112.355
-81.85,31.05,112.274
-81.85,31.1,112.191
-81.8,30.75,113.392
-81.8,30.8,113.287
-81.8,30.85,113.216
-81.8,30.9,113.144
-81.8,30.95,113.07
-81.8,31,112.996
-81.8,31.05,112.92
-81.8,31.1,112.815
-81.75,30.75,113.981
-81.75,30.8,113.915
-81.75,30.85,113.848
-81.75,30.9,113.781
-81.75,30.95,113.712
-81.75,31,113.642
-81.75,31.05,113.571
-81.7,30.7,114.671
-81.7,30.75,114.61
-81.7,30.8,114.549
-81.7,30.85,114.486
-81.7,30.9,114.423
-81.7,30.95,114.359
-81.7,31,114.294
-81.7,31.05,114.221
-81.65,30.65,115.359
-81.65,30.7,115.303
-81.65,30.75,115.246
-81.65,30.8,115.188
-81.65,30.85,115.13
-81.65,30.9,115.071
-81.65,30.95,115.011
-81.65,31,114.95
-81.6,30.6,116.077
-81.6,30.65,115.993
-81.6,30.7,115.94
-81.6,30.75,115.887
-81.6,30.8,115.833
-81.6,30.85,115.778
-81.6,30.9,115.723
-81.6,30.95,115.667
-81.6,31,115.61
-81.55,30.6,116.681
-81.55,30.65,116.632
-81.55,30.7,116.583
-81.55,30.75,116.533
-81.55,30.8,116.482
-81.55,30.85,116.431
-81.55,30.9,116.379
-81.55,30.95,116.327
-81.5,30.55,117.368
-81.5,30.6,117.322
-81.5,30.65,117.276
-81.5,30.7,117.23
-81.5,30.75,117.183
-81.5,30.8,117.136
-81.5,30.85,117.088
-81.5,30.9,117.039
-81.5,30.95,116.991
-81.45,30.5,118.052
-81.45,30.55,118.01
-81.45,30.6,117.967
-81.45,30.65,117.924
-81.45,30.7,117.881
-81.45,30.75,117.837
-81.45,30.8,117.793
-81.45,30.85,117.748
-81.45,30.9,117.703
-81.4,30.45,118.762
-81.4,30.5,118.696
-81.4,30.55,118.656
-81.4,30.6,118.616
-81.4,30.65,118.576
-81.4,30.7,118.536
-81.4,30.75,118.495
-81.4,30.8,118.453
-81.4,30.85,118.412
-81.4,30.9,118.37
-81.35,30.45,119.38
-82.15,32.1,105.514
-82.15,32.15,105.161
-82.1,32.1,106.231
-82.1,32.15,105.88
-82.1,32.2,105.527
-82.1,32.25,105.173
-82.05,32.1,106.95
-82.05,32.15,106.6
-82.05,32.2,106.249
-82.05,32.25,105.889
-82.05,32.3,105.524
-82.05,32.35,105.157
-82,32.1,107.67
-82,32.15,107.324
-82,32.2,106.968
-82,32.25,106.605
-82,32.3,106.24
-82,32.35,105.874
-81.95,32.05,108.719
-81.95,32.1,108.397
-81.95,32.15,108.048
-81.95,32.2,107.69
-81.95,32.25,107.285
-81.9,32.05,109.456
-81.9,32.1,109.135
-81.9,32.15,108.685
-81.85,32.05,110.251
-81.85,32.05,110.236
-81.8,32.05,111.001
-81.8,32.05,110.977
-81.75,32.05,111.72
-81.7,32,112.651
-81.7,32.05,112.464
-81.65,32,113.4
-81.65,32.05,113.207
-81.6,32,114.146
-81.6,32.05,113.951
-81.55,32,114.892
-81.55,32.05,114.694
-81.5,32,115.637
-81.5,32.05,115.438
-81.45,31.95,116.581
-81.45,32,116.381
-81.45,32.05,116.182
-81.45,32.1,116.036
-81.4,31.95,117.328
-81.4,32,117.126
-81.4,32.05,116.926
